2,0.125,0.17857142857142855
3,0.1607142857142857,0.21428571428571427
4,0.1964285714285714,0.23214285714285715
5,0.10714285714285714,0.26785714285714285
6,0.125,0.30357142857142855
7,0.17857142857142855,0.30357142857142855
8,0.17857142857142858,0.2857142857142857
9,0.125,0.26785714285714285
10,0.16071428571428573,0.26785714285714279
11,0.125,0.2857142857142857
12,0.10714285714285714,0.23214285714285712
13,0.12499999999999999,0.23214285714285712
14,0.17857142857142855,0.17857142857142855
15,0.1607142857142857,0.1964285714285714
16,0.125,0.21428571428571427
17,0.14285714285714285,0.19642857142857142
18,0.1607142857142857,0.17857142857142855
19,0.14285714285714285,0.1964285714285714
20,0.14285714285714285,0.1607142857142857
21,0.10714285714285714,0.14285714285714285
22,0.125,0.1964285714285714
23,0.14285714285714285,0.1964285714285714
24,0.125,0.1964285714285714
25,0.1607142857142857,0.1607142857142857
26,0.17857142857142855,0.17857142857142855
27,0.17857142857142855,0.14285714285714285
28,0.17857142857142855,0.1607142857142857
29,0.17857142857142855,0.1607142857142857
30,0.1964285714285714,0.1607142857142857
31,0.21428571428571427,0.14285714285714285
32,0.1964285714285714,0.125
33,0.17857142857142855,0.10714285714285714
34,0.17857142857142855,0.14285714285714285
35,0.1607142857142857,0.1607142857142857
36,0.1607142857142857,0.17857142857142855
37,0.1607142857142857,0.17857142857142858
38,0.1607142857142857,0.17857142857142858
39,0.14285714285714285,0.19642857142857142
